commentId,commentText,publishedAt
Ugx1S_cf1gQ8V_hOtmd4AaABAg,"🌈💁‍♂️💁‍♂️💁‍♂️🇮🇳 Ancient India is the Homeland for Sanskrit! Indeed for South indians and dravids, their origin is subsaharan region, Africa! At many part of africa today, there are many ""aborigines Indians"" are living, primarily in lagos, kenya, sudan, uganda,,, the Mbororo Fulani tribes, the Aka and the Litho. Lets look at yourself ""your color and d-n-a"" ... THEY ARE TOTALLY RESEMBLED TO THEIRS!!! Indeed dude, i like these people very much as they are very humble and gracious❤️. I ever been to africa few times and met with them so, they told me about their story and of the Historical Truth! They also told me about ""KUMARI KANDAM"", however such tales merely sound weird & myth to me! However, one thing de archaeologists in de world are pretty sure about the origin, the migrant from Africa i.e the pandya, chola, and chera dynasty during sangam age 3rd century CE... thereafter the migration by inhabitants Ethnolinguistic (Dravidians) from Subsaharan to India! We certainly CANNOT LINK ""dravid migrant"" with the epics like ""MAHABHARATA"" because it's proven by many evidence that ""KURUKSHETRA WAR"" was happened way back 6 MILLENNIAS AGO... said the Cambrian World Archaeological Association!!! So now you know WHY #Sanskrit is being worshipped by most god in the world including India, in the southern india, and also in the south east asia including indonesia, bali, cambodia, malaysia and singapore. It isn't a coincident but because 𝗔𝗻𝗰𝗶𝗲𝗻𝘁 𝗜𝗻𝗱𝗶𝗮 𝗶𝘀 𝘁𝗵𝗲 𝗛𝗼𝗺𝗲𝗹𝗮𝗻𝗱 𝗳𝗼𝗿 𝗦𝗮𝗻𝘀𝗸𝗿𝗶𝘁... ¦ #Time, #Period.

Thank You.",2024-02-29T15:10:10Z
UgyTUloDuTpvzicwnD54AaABAg,Folks in north thinks Annamalai is smoking gun but I can tell u he not. Ever since the blunder of handling of sri lanka. Tamil have lost respect for India and frankly deep seat hate north is due to that reason.,2024-02-29T13:55:31Z
Ugyc3fZE3ACTieXyXCZ4AaABAg,"able leader after Modi jiii.  a hard-working and visionary leader. Annamalai made a spark but it would take some time 🔥 he is succeeded before the public to be a opposition leader,  relivence of ADMK is diminishing now.",2024-02-29T06:41:08Z
UgygLbw95tYMc-TkwQF4AaABAg,DMK needs to go. They've had too many chances. We need a total revolution of progress and development in TN. Annamalai for the win 🙌🔥,2024-02-28T10:12:42Z
UgzrKyIEVCnB2lBsBM54AaABAg,This time BJP will win,2024-02-28T05:26:13Z
Ugwmm9bvBP3_bAmx0WN4AaABAg,We are with Annamalai. BJP in DMK out,2024-02-28T05:24:45Z
UgxBeptiP3rsvZ3nMmt4AaABAg,"Sanatana dharma is like reading rig, sama, yadharvana veda
But BJP is hindus
People stress we are iyyer. Sanatana dharma is like that. We will not follow it. Equality to speak. We cannot be denied",2024-02-28T02:09:39Z
Ugzv3OR0ecI8_oI2HVh4AaABAg,"En mann en makkal
More than progressive social equality
In currency terms
For my people, i chose any technology to serve this nation
For new technology innovation happens after any number of lives, they can allocate fund or purchase product

Mutual funds have not completed designing their products and currency derivatives
Computerizing without modules identified is money waste as new invention resumes due to deadlock .
But BJP can appoint full stack developers under en mann en makkal so many gets benefitted",2024-02-28T02:05:26Z
UgxKGebmGpWthuQXh9h4AaABAg,"🗨️Modi's Mission : ❝When India Grows, the World Countries are too Grow❞! De entire world knows this, but I doubt about de fella Tamilnads! Hereby me humbly request de fella tamilnads to ""Read & Follow"" this Vision Statement... which was written in Hindi.",2024-02-27T08:20:19Z
UgxUC-q9ODM0nljpEKB4AaABAg,"🌟🌟🇸🇬🇮🇳𝗠𝗼𝗱𝗶 𝗚𝗼𝘃𝗲𝗿𝗻𝗺𝗲𝗻𝘁 𝗦𝘂𝗿𝗴𝗲𝘀 𝗧𝗿𝗮𝗱𝗲 𝗥𝗲𝗰𝗼𝗿𝗱 ""$𝟯𝟱.𝟲𝗯𝗻"" 𝗕𝗲𝘁𝘄𝗲𝗲𝗻 𝗜𝗻𝗱𝗶𝗮 𝗮𝗻𝗱 𝗦𝗶𝗻𝗴𝗮𝗽𝗼𝗿𝗲° ¦ ""The Change in Fate"" of the people in Tamilnad are in their own hands! I'm a singaporean, and may I wish ""good luck"" to you, and my blessings are for you! 

Factual Truth – Because of Modi Government and of his Policies... we (singaporean) are having nearly $35.6bn trade with India in the past 12 months by his open-free trade agreement. Such volume of trade is nearly 330 percent surge from the previous year!

Formerly the dravid & congress leaders are FAILED to do that! Such ""insufficient yet inefficient"" are the congress and dravid bots!

I'm an international community, not local, and I'm NOT interested with cinema, with dramas, or with the politics of other's country!  But I tell truth when I gain something from the enhancement of policies... based on numbers, data and statistics! That's why we are the people of Singapore! 

De entire world Aware but i doubt about the Indian nationals! Fella tamilnads are especially should breakaway from such ""conditions"" and should not remain ""stagnant"" because of these 5 elements i.e ¹Anti-Sangi, ²Hinduphobia, ³Cinematomaniac, ⁴Tasmark and ⁵Policitical Scepticism! Such attitite, tradition and culture of tamilnad MUST CHANGE... otherwise no god or political leaders could able to change their fate!!! 

🗨️Modi's Mission : ❝When India Grows, the World Countries are too Grow❞! De entire world knows this, but I doubt about de fella Tamilnads! Hereby me humbly request de fella tamilnads to ""Read & Follow"" this Vision Statement... which was written in Hindi.

Thank You 🌟✌️😊💛",2024-02-27T07:55:50Z
UgyWLH6lkYwXE-vI_gR4AaABAg,Sumanth raman never accept field changing,2024-02-27T04:27:52Z
UgzghNoGK0Nov3cFX854AaABAg,The Dravidian parties WILL BE driven TO the Wall. Bcoz people of tn have seen the writing on the wall.👍🇮🇳,2024-02-27T03:05:40Z
UgwFD7flCRYQibo_xTp4AaABAg,"BJP has kongunadu vote ,thevar , dhevendra Vellalar, konar ,hindu nadar, Brahmin, marvadi ,Nair votes plus also vote from Tamil nationalists,Hindudva,plus if vijakhanth wife supports bjp  . Easy minimum 10% ❤ this time 💯 🛕🕉🪷",2024-02-27T02:52:21Z
UgxnBMqWyOxdOvH6yWl4AaABAg,Tamil nadu does not want some BJP Kovil poojari for ruling India... we want leaders,2024-02-26T20:14:10Z
UgzFAs_EqTSLa2llSLp4AaABAg,Dravidian wall will be demolished already cracks have developed.very soon the wall will disappear.,2024-02-26T05:10:18Z
UgyoFrNNapuhPp7UQrB4AaABAg,In Tamil Nadu yours chamcha work can't work try to bjp fight with nota in Tamil Nadu baisaab 😅😅😅😅😅😅😅😅,2024-02-26T03:13:13Z
UgzkBO1qzpu3RUxk4ml4AaABAg,"Good luck, Annamalai sir. I can do anything for you to win for tamilnadu's great furure",2024-02-25T22:15:07Z
UgzC30V-uKca3xy5ULd4AaABAg,Gujrati thugs Modani shah fooling and looting the country,2024-02-25T15:10:35Z
UgxIXKXZfebBfEAX0Qh4AaABAg,Annamalai the future of india 🇮🇳,2024-02-25T13:09:33Z
Ugxp0K0qqo3JmlvDxi94AaABAg,JAIHO MODIJI JAIHO VARANASI VANAKKAM JAIHO YOGIJI VANAKKAM JAIHO GORAKHPUR JAIHO THALAIWAR ANNAMALAIJI JAIHO TAMILNADU ANNAMALAIJI VANAKKAM,2024-02-25T12:56:41Z
Ugzv9RubiH-bE7jDDDh4AaABAg,JAIHO MODIJI JAIHO YOGIJI JAIHO RAJANATH SINGH JI JAIHO UTTARPRADESH &UTTARAKHAND JAIHO BJP JAIHO THALAIWAR ANNAMALAIJI VANAKKAM JAIHO TAMILNADU,2024-02-25T12:55:03Z
UgwCe0EetTrYffNKQbV4AaABAg,"#SumanthCRaman will be called #Stupid_roman after #2024LokSabhaElection, without doing any groundwork  He is Speaking just by reading #fewLessInformedNewsPaupers",2024-02-25T12:44:56Z
Ugxqh7FQebuCkCGUSvh4AaABAg,Sumanthi working for DMK and company.,2024-02-25T11:38:04Z
Ugxboi5nqqTzJpimKAZ4AaABAg,"Dravidian Idolijy itself isnt the actual Tamil Nadus native idology! its the political idiology people have gone through! Tamil nadu is always connected to the northen part of the india,, and temples.",2024-02-25T09:20:13Z
UgxZEKbLpxpsBbdxD2V4AaABAg,"So came across another victim of the propaganda machinery. Poor fellow did not know what Pappu means and why it is being used for mocking the Gandhi scion. Strange, but this is where the the majority is currently.",2024-02-25T00:08:16Z
UgygTgLdZshxsGomfUZ4AaABAg,"Dravidan parties are having very bad image as alternative looters of power in mutual agreement internally
BJP already made strong inroads to wipe out both",2024-02-24T23:00:30Z
UgxRUFGY87Yj4PRvQF94AaABAg,By the way your competitors are averaging at 40K views per day whereas your channel is stuck at around 27K views per day. You got to do something about it :).,2024-02-24T22:55:38Z
Ugx-KhFVmyWVeydxIg14AaABAg,"Its sure BJP vote share will increase,seat conversion lets see",2024-02-24T20:26:51Z
UgxiQymYsiJ5t_Fajkx4AaABAg,Wait and watch.  BJP will at least get 10 to 15 seats in this election.,2024-02-24T19:44:32Z
UgyShDriqv66E4qzlrR4AaABAg,"Bjp very successfully divided  the cast  of Tamilnadu what is called social Engineering,  yes, Bjp Annamalai done some how casts divide,
but this  is impossible  to gain the vote majority",2024-02-24T17:58:36Z
Ugz9xAsR3xqtxW7oI-h4AaABAg,"You have  asked the opinion from only pro bjpist you also ask  the non bjp common man. If bjp gaining the grounds  in Tamilnadu than Why did State minister Murugan not contesting in Nilgiri Mp constituency, and operated for Rajyasabha MP from  Mathiya pradesh, this is very pitty some one's food is in the plate of  minister Murugan.  Those Bjp party person themselves claims as Tamils eg, Nirmala Seetha Raman, Jaisankar, Murugan, Annamalai can not have power or capacity to win even in  corporation councilar. 😍😍😍",2024-02-24T17:46:50Z
UgxkLaVb4PgXhnGnGeh4AaABAg,Tamil nadu voters must understand this.. In 2027-2028 debate about how many seats allocate to states.. Bjpalreday planned to reduce tamil nadu seats to 30 from 39..and increase up from 80 to 115..if you vote bjp juners they never participate in hated debats so we need a strong advocates or  orater form local not from bjp.. Dont vote bjp .. Dont lose parlimentary representation,2024-02-24T17:17:41Z
UgxdXnsuZpcqO5iD0Kp4AaABAg,Eps has more postive to win than bjp.. Drought in konguregion .. No water in kavery karnataka govt says we build new dam.. Tamilnadu bjp dmk congress keep silint.. Eps was only person active on this matter .. Eps is local guy he also farmer they conduct protest in allover tamilnadu from next week .. Bjp did nothing in tamilnadu.. Unlike north no metro no rail projet no aiims no fund for cyclone... This may last election with 40 seat .. If we elect bjp they may keep silint during mp seats reallocation in 2029 election.. I never vote bjp this time.. If tamilnadu bjp mp keep silint in debet it is beggest betrayal for people.. I am not trust these guys..,2024-02-24T17:05:13Z
UgwKg5H7WMKlpSuSfe94AaABAg,Sumanth speaks with a grudge on Annamalai in all TV channels because now Brahmin domination in TN BJP is diminished. But people of all communities are solidly behind Annamalai in his fight against Dravidian looters. Truth alone triumphs (வாய்மையே வெல்லும்).Sumant's efforts won't bear any fruit.,2024-02-24T16:33:19Z
Ugx275hvx1YYdSvp49Z4AaABAg,The great Modi jee will strong comeback in loksabha election 2024 because everybody jealous,2024-02-24T16:19:55Z
UgyImeXJHeB2gzr0BzF4AaABAg,"Dravidian wall was raised on 100% false narratives, erased by greed+corruption, on fast deathbed",2024-02-24T15:22:36Z
Ugx_gtU1gbRhJm8aqA94AaABAg,BJP can't even breach NOTA in TN😂😂😂,2024-02-24T15:17:17Z
UgxsM7TFH3JoYH6I-FF4AaABAg,its very surprising that bjp is showing dominance in Tamilnadu only in social media. but the people of TN knows who are still majority and minority when it comes to vote share.,2024-02-24T15:16:32Z
Ugywuq64EcHeqODZNdJ4AaABAg,Love from Malaysia .Anamalai Bjp,2024-02-24T14:32:23Z
Ugw-LuagZr3GdmLQeLt4AaABAg,The dravidian have destroyed Tamilnadu for more than 60 over years with day time thiefs,2024-02-24T14:04:23Z
UgyatiVjouJjH5pAoql4AaABAg,"We from Tamil Nadu are fed up with DMk and Aidmk and Congress 
We welcome annamalai ips he is like our kamrajar",2024-02-24T13:44:20Z
Ugxt6rQ_cuoLW3-b_H54AaABAg,"Annamalai will  sweep the election! The DMk and AIADMK
are shiting bricks.",2024-02-24T13:00:49Z
UgzKnORN_mEOIb04pAx4AaABAg,Will CSI Diocesan Churches be burnt down ?,2024-02-24T13:00:47Z
UgxZrvUNDBupbW6s_y94AaABAg,Dravida party should go away from T.N.,2024-02-24T12:49:55Z
UgxehHA7pPz8B6yluTh4AaABAg,BJP improving their potential in TN after Annamalai. However it will take time to break Dravidian ideology. I am from TN.,2024-02-24T12:37:59Z
UgyHezNtubCvSLE1GU14AaABAg,I believe there is no wall if there was bjp wouldnt have ruled over Karnataka in the past so please dont build one,2024-02-24T12:37:11Z
Ugwf60Br6kwbX73IMrN4AaABAg,"I understand a simple calculation, bjp's vote share in Tamil Nadu currently is 3.6% , now if it doubles it becomes 7.2%, and if it triples it would be 10.8%, so is that enough to  get at least a single seat ?",2024-02-24T12:35:20Z
UgzXgFMmze1utWlxlbd4AaABAg,Tn comedy piece annamalai... He cant win counsilor seat in tamil nadu 😂😂😂😂,2024-02-24T11:30:05Z
UgxLLHsMxPOL8KqhIAt4AaABAg,TVK is DMK Jalra😂😂😂😂..clear from this panel discussion,2024-02-24T11:24:46Z
UgyC8emfnFbyNTdLbtR4AaABAg,Tamilnadu people should strengthen Anna so that later he can become PM,2024-02-24T11:16:13Z
UgzRoFn0Q4VBwsXRIOl4AaABAg,Samanth C Raman has shown his castist mind.,2024-02-24T11:15:40Z
UgysoE6Kx255tBR3JZd4AaABAg,Only bjp can make avery household in every community richer and safer than before,2024-02-24T11:02:59Z
Ugw82a4KlldlocVgrx94AaABAg,SR Shekhar needs to improve his English and also has to answer questions effectively. He should have talked about latest opinion polls.,2024-02-24T10:48:17Z
Ugy6CCAgMwM1u_g3tmR4AaABAg,Good to see Tamil politics on National Level,2024-02-24T10:21:20Z
UgwLuMNV2x_S_IfCL0h4AaABAg,Your fake propaganda will burst soon,2024-02-24T09:46:17Z
UgwS5OQ0m3o-TziMD2R4AaABAg,Corrupt people elect corrupt leaders only 😂,2024-02-24T09:42:08Z
UgxoGLVawuwKG00EAnB4AaABAg,Weight and Watch,2024-02-24T09:26:41Z
UgxplebtiWls6g85aM94AaABAg,Peoples not like 2000 back  they change the currupt and family politics,2024-02-24T09:25:04Z
UgwH73RFUKOS2SBBEm54AaABAg,Honest man annamalai has lead for T nadu for the sake of development,2024-02-24T09:23:33Z
Ugz7Rtdgo92VYbNQCq94AaABAg,Our vote is only annamalai the true sincere leader  we donot want currupt family politics,2024-02-24T09:20:09Z
UgzwCIlzrMqxwlWjOm14AaABAg,"Dravidian wall is made of lies, antinational,anti hindu, atheist policy,   selfish goal and money. It may be difficult but not impossible to break.",2024-02-24T09:09:02Z
Ugwi_HnC_ORVG4teu114AaABAg,It is difficult to breach dravidan wall in tn .no strong opposition dmk wiil win,2024-02-24T09:06:50Z
UgzqHiXjJJO06AwThwR4AaABAg,"As a Tamilan we know what happen in tamilnadu in recent days , don't spread fake news , this is Periyaar land  no one can enter here with caste and religion agenda",2024-03-01T05:39:25Z
Ugz9hIrTPttw96I8TLh4AaABAg,"“विनाश काले विपरीत बुद्धि”
DMK end is near and it is showing in each of their action. The same is the case with most of the opposition parties. There are so many anti-nationalist parties in our country. It’s mind-boggling!",2024-03-01T03:46:29Z
UgwDhmaI4tmWVwOm1dp4AaABAg,"I'm completely anti rss ,casteism  ,gokse ,but there is not other way in india rather than bjp ,bjp is the only party in india that's contesting congress is dead so bjp will definitely win",2024-03-01T03:38:53Z
UgxrVsYVGdgD7JmRMCN4AaABAg,❤Future hope of India and Tamilnadu dear Annamalai Ji fearless leader on campaign against 3G dynasty misrule and corruption promoting regimes ❤,2024-03-01T03:29:40Z
UgxNSYgdFhyk1IVz6vF4AaABAg,PM Modi is right. CM of TN will make his grandson to contest for sure.  There is no regard for the commoners.  Dravidian politics will be cut by BJP.  Jai Hind Jai Bharat.,2024-03-01T03:13:14Z
Ugy6PHxHQa3-f0XuHzV4AaABAg,"😂 DMK will reign for next 10 yrs. Stop your unwanted Hindi propaganda. Pls Don't come south, your north stink is unbearable.",2024-02-29T23:20:14Z
UgxXJQzOYhu5M1T8kTF4AaABAg,"The PM can pull off any holy site in the image of Ram Mandir, each will be a monumental income source for that state.",2024-02-29T19:16:21Z
Ugx5Nq1rpcl3AAg-qq94AaABAg,"DMK controls news outflow thru the likes of N. Ram and Nakkeeran. These guys are going to be flattened by the BJP steamroller. Kanimozhi spews out garbage in her defense of anti national venom by the DMK’S concerted to relabel on the center’s efforts as their own.BJP is punching from the top by the PM, in the middle by the FM and from the ground level by Mr. Annamalai and his volunteers.",2024-02-29T19:10:26Z
UgxMQUCPoRPq1pz_B-x4AaABAg,Waste of time,2024-02-29T17:12:23Z
Ugz-2rwfp9vxWqcuWkV4AaABAg,"Noway, you people are in dream.",2024-02-29T16:46:28Z
Ugx0CW-BuUHOwn5twvV4AaABAg,Many dravidians & co  would lose deposit. People are fed up with the dravidian parties & their allies.,2024-02-29T15:52:25Z
UgxOxWVPyPmCrs6Pn4R4AaABAg,"Tamilnadu is going to vote for BJP possibly for the following reasons. 1. For making DMK the enemy no 1 of Sanathan. 2. For bringing NEET exams. 3. For bringing GST. 4. For Selling Petrol, Diesel, LPG gas for dear prices. 5. For installing a governor who will not assent the important bills. 6. For Selling the Profitable PSU ...",2024-02-29T12:32:43Z
Ugyo9K02LYd89GivXbJ4AaABAg,"It is not because of Modi , it is because of Annamalai!!!",2024-02-29T12:05:32Z
UgyJFiER3oUym_NnZDt4AaABAg,He saw Madurai AIMS also,2024-02-29T12:03:04Z
UgyoOXMMAoy7KhsA0jt4AaABAg,"We will not be swayed by the PM's incoherent T.amil. If the PM has to have respect from us, ask him to attend the Parliamemt, he has to answer opposition questions, has to attend press meets, allow education & health in the state list, give the due funds to the state, give funds to the state during calamaties, allow federalism without governor's interference, show transparancy in PM care funds, allow electoral ballot, stop visiting temples as a PM, cause India is a secular state, pass bills in the parliament with proper discussion, restore state hood to Kashmir, visit Manipur & solve their problems, solve the farmers problems stop selling psus, not to misuse central agencies, allow opposition vpices. Will he be able to do this?",2024-02-29T11:59:24Z
UgxDMqBlyL1_EHITuOh4AaABAg,"BJP's vote share is not 15 ℅. We consider the PM as the most dishonest PM which India could ever had. The crowd who attended his meeting were hired North Indian labourers. The PM has done electoral fraud through electoral bonds & EVMs. If the BJP is winning, it is through these things. We Tamilians are more educated than the majority of North indians & we are not fools to vote for the BJP. We the people of TN has benefitted immensely from the DMK govt. Even for the floods, PM wasted the nation's money by sending officials for inspection & finally gave nothing. We will never vote for the corrupt, antidemocratic, dictatorial BJP govt. Your mood of the nation survey is another fraud. The surveys done here shows that BJP will get a licking defeat, Let Annamalai stand & see what he gets.",2024-02-29T11:43:56Z
Ugxeu3JeemydV9fvNu54AaABAg,Many people have no money to buy rice for 5 rs eating rocket on annamalai waords is it not a fault,2024-02-29T09:46:48Z
UgwM1FKHW1fqc-T-GQp4AaABAg,"State of war 2024 nagi 
State of no knowing 
What is next not creating 
Crypto currency rbi or 
Community and have no idea what to do next",2024-02-29T09:45:21Z
UgwsRP_vkYJocaWm0Mt4AaABAg,"War of state nagi 
War of infiltration for next 30 years",2024-02-29T09:43:23Z
UgxuWyKrx_ET2KH43bt4AaABAg,Bunch of fools you guys are.. Election results will have the right answer for you..,2024-02-29T09:39:44Z
UgwvHIMRMPinCJ3Rpel4AaABAg,DMK - set my family and upset yours - NaMo,2024-02-29T09:32:19Z
UgwTEMLWjpGi1YHtEaR4AaABAg,Jai Hind. Salute to Modiji. We are with Annamalai .,2024-02-29T09:27:58Z
UgwW86tUR6yStDrNexx4AaABAg,"Ek vote be naheen milega south mein, we are not chumchas r idiot like u utter Bharat TV channels however much u boost, challenge bjp will be washed away from south, north ki chumchas, paise ki Beek maangtha sharam tume naheen hai",2024-02-29T09:08:26Z
Ugw83NzpWz0PD8ZSP6d4AaABAg,"Sir..iam  sorry  ANNA MALAI SIR.  FROM  BJP  YOU  CAN  NOT BECOME  C.M.  ?  PEOPLE  OF  TAMIL NADU ..80%  PEOPLE  WHEN  IT'S  TO VOTE   .
DEFENDANT.. 😢😢😢😢😢",2024-02-29T08:30:12Z
UgxJhI--S852vltqo6N4AaABAg,It seems the anchor is a foot soldier of BJP,2024-02-29T08:24:23Z
UgyHT5uLe8ZO1vV0r994AaABAg,I am convinced DMK is the Bteam of BJP. They do everything to help BJP gets maximum votes. Before it was audacious statements now putting an Advertisement with chinese flag on the rocket 😂😂😂😂,2024-02-29T08:18:55Z
UgxevIXZaVplvAoaelF4AaABAg,Bjp to sweep tn elections keep this chat saved.,2024-02-29T07:56:58Z
UgzkoitWShAn_gZHsoJ4AaABAg,Annamalai is a future PM of India.,2024-02-29T07:51:44Z
UgxxSJiApVammqBbaCB4AaABAg,They may hardly get one or two seats. Lol😂  .. Dont need to false hype,2024-02-29T06:29:05Z
UgwJo-B_JlObUdlsdMx4AaABAg,"If it is a mistake error committed unintentionally, graciously acept it and apologise.  Instead DMK is beating around the bush to justify it.",2024-02-29T05:54:18Z
UgyRji5TUQKZ8BeaXrF4AaABAg,"The general attitude of Tamil makkal is really changed drastically since last few years. Fake Dravidian party 's narratives which are mainly anti sanatani, anti national, Anti Hindi will no more help them anymore.",2024-02-29T05:44:01Z
UgwNnjd6c_VNU2L3BGV4AaABAg,godi media nothing happen bec we are tamils not Andhobakhts,2024-02-29T05:30:23Z
Ugx6xZYg99gPiSmeixR4AaABAg,TN Dravidian people if allow Jumla traders in to state then it's end of their existence,2024-02-29T05:28:57Z
UgzZ5ZD5Jcjf8ZHh34h4AaABAg,seats? how many surge in seats?,2024-02-29T05:27:30Z
UgxuqTYtOZGQR03soO54AaABAg,U r stll counting BJP vote percentage in 15 percentage range but it has crossed 35 percentage,2024-02-29T05:22:38Z
UgwniPDeFEo66l9442N4AaABAg,"As for as Tamilnadu it is always 
DMK Vs ADMK only

Sorry Godi Media 😂😂😂😂.

BJP is always 0 in Tamilnadu and Kerala forever.",2024-02-29T05:17:42Z
UgxQrooY9Ewm4cz1Sld4AaABAg,BJP's vote share will be more than 20%. 10% of DMK's vote will shift to BJP. DMK's vote share may drop below 30%. That's why DMK  worries about Annamalai not BJP.,2024-02-29T05:01:59Z
UgxWL1Ht0OxsOLkL-SB4AaABAg,Goback Modi. Anybody dare to shout now?,2024-02-29T04:58:17Z
UgxuuK-jTEaplKzj1wZ4AaABAg,"Those who will not vote for bjp are fools and anti-nationals..after bjp comes to power, non voters will be tracked..and they might end up beeing sleeper cells of pak china",2024-02-29T04:45:19Z
UgxgniXGOwf1ALCg8oV4AaABAg,It's purely because of Annamalai BJP has progressed this far in TN. It's also because BJP high command has backed him. No one has the charisma and brains to counter him in TN ever since Amma and the old man passed on. Not the same for the neighbouring southern states but hopefully a wave will start from the south and head north,2024-02-29T04:44:57Z
UgzO6CrEjVPNwWNEIfh4AaABAg,"I want BJP to grow, but I don't think it's realistic to expect such a huge increase in vote share. Moreover, ADMK had a huge cadre base when Jayalalitha was around and I don't think the workers have all left the party. If DMK-ADMK-BJP contest elections in a 3 way contest, I suspect DMK will all the seats.",2024-02-29T04:34:38Z
UgwWALudJNUw84Cus3Z4AaABAg,TAMIL NADU SHOULD BECOME A UNION TERRITORY OR COME UNDER GOVERNER' S RULE. THIS IS COMING FROM A TAMILIAN. DMK HAS REALLY DISSAPOINTED EVERY TAMILIAN. THEY HAVE BECOME A NATIONAL EMBARASMENT. NO POLICY INITATIVE  . NOTHING.  TIME HAS COMR FOR DMK AND ADMK TO GET OUT AND GIVE SPACE TO TMK AND BJP.,2024-02-29T04:15:53Z
Ugyc1Ysnk-63lYighG54AaABAg,"Nothing changes for bjp in tamilnadu , the people in tamilnadu doesnt beleive jhumlas as they have their development better than any states",2024-02-29T04:00:23Z
UgwMR9bYKm7y0fw-9nF4AaABAg,BJP under the leadership of Mr.Annamalai is great and give more percentage and seats in TN. The synergetic combination of Shri. Modiji and Annamalaii will  be the turning point in TN.,2024-02-29T03:51:17Z
Ugz8jDTAQ3kz3Sk1RmN4AaABAg,"So many Isro chairmen are Tamilians, DMK jus mocked their entire lifetime efforts and contributions to India",2024-02-29T03:44:03Z
UgwlEPdpwCvl1nTCT1R4AaABAg,We need BJP in TN. We have had enough of the Dravidian parties and their corruption.,2024-02-29T03:30:08Z
UgwSHnmbgtsy8RWdk914AaABAg,"This  meeting is arranged by Annamalai by spending around 40 crores of rupees.. 
He gathered most of  noth Indian workers by paying the charge and threatening the the owners of small industries to send the workerd to the event... The uniform dress with saffron code issued to all to show that the BJP grow day by day... 
But  Modi knows that this crowd is not original and bought fo money... Actually Modi was very much angry and disappointed.... 
No alliance parties attenddd except G K. Vasan.... This only showed Modi. about BJP 's  position in Tamilnadu.....",2024-02-29T03:22:07Z
UgxUrTmCzj3pyjQoEmt4AaABAg,What the hell Ms Kanimozhi is talking about.. Pathetic..,2024-02-29T03:13:42Z
UgzgHoeDiihDn4Riard4AaABAg,"Good luck Anna, good luck Tamilnadu. Dont fall for Vatimacca combo. Bharat kombo is vannakkam.",2024-02-29T03:10:00Z
Ugys6RqQb-qoGAMqDB94AaABAg,"👿🤮bjp🤮👿🤮bjp🤮👿🤮bjp🤮👿🤮bjp🤮👿🤮bjp🤮👿🤮bjp🤮👿🤮👿🤮bjp🤮👿👿🤮bjp😭👿🤮bjp🤮👿🤮bjp🤮👿🤮bjp🤮👿🤮bjp🤮👿
Bjp has an excellent vote share of 3%-4% so probably they will win all 40 seats with the support and blessings of EVM'S",2024-02-29T02:56:04Z
UgwLifQoSuWGiyflj-N4AaABAg,"Modi ji  came to  Tamil Naidu  to increase the vote Bank. By Burning  like  Manipur. 
He came to  Tamil Naidu to Burn  and  Divide the people. 
He came to  give  all false Promises.",2024-02-29T02:53:57Z
UgwF3LFEwBgTNiUq7LZ4AaABAg,"BAN EVM. 
There is a BJP CHIP inside the EVM machines. 
BAN EVM",2024-02-29T02:51:43Z
UgxkxWJSFlBk_X5EQ5F4AaABAg,"Akshita - your smartness and Beuty, both are so impressing. Really got crushed.",2024-02-29T02:09:59Z
UgwCyyXpJh7SccrGzaJ4AaABAg,Will surge in hair..,2024-02-28T22:10:50Z
UgyHilm-EhE_apX5-l14AaABAg,DMK  party  leaders  are  engaged  in  anti  India  activities  anti  Hindu  activities  and  destabilizing  India  activities.  DMK  party   leaders. are  Chinese  agents.    Jai  Hind  🇮🇳   Jai  Bharat   🇮🇳,2024-02-28T20:52:03Z
UgyMONok1yW8pVlzgVR4AaABAg,It cell in full form in comments section 😂😂😂😂😂,2024-02-28T19:16:12Z
UgxlJmvY3rzbjjy33RZ4AaABAg,"PM talks like a petty politician, He can talk about developments and what BJP does for TN but the irony is all the development investment and projects are announced on the eve of elections. This is TN wont fall for BJP. And he mentioned DMK and family , dear PM who runs BCCI now?",2024-02-28T18:47:26Z
UgwfeY_6o7yqf1DrtW94AaABAg,Tamil Nadu is north India ....,2024-02-28T18:16:10Z
UgyiU93ginBoxyRY6Fd4AaABAg,"Hey south brothers, try to bring anamalai as cm of tn",2024-02-28T18:15:50Z
UgwcHsHYtUSJNbK-L1N4AaABAg,DMK will fade away after Stalin and Dynastist Udaynidhi is not match with Annamalai.,2024-02-28T17:31:26Z
UgyGG0bXTIDlXSYI5Mx4AaABAg,will get 8% not beyond that no alliance .... expect 0 seat,2024-02-28T17:29:22Z
Ugy7IXkxAKl5Imurirl4AaABAg,Stupid idiotic baseless surveys don't talk without knowing ground realities of TN,2024-02-28T17:22:12Z
UgywvS_Q5-CdFUfJDzF4AaABAg,"So DMK is not just anti Santani, but also anti national.",2024-02-28T17:13:44Z
UgyqGip3ZO1M-2RiT414AaABAg,"When there is a possible opportunity for the children living near the launchpad station become inspired and become future Dr Abdul Kalam , this ""party"" simply pour water in those dreams and possibilities.",2024-02-28T17:04:47Z
Ugxh_zvzZz5-LJdTSQp4AaABAg,DMK is shameless. People of TN should see this and vote for BJP,2024-02-28T16:44:28Z
